ensembl_id,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000110090,CPT1A,29.803234924223872,-0.45216725319663764,0.15853278014827216,-2.852200363695986,0.004341772397849018,0.7018415078914525
ENSG00000146409,SLC18B1,4.978221176321487,-0.9609130159732041,0.33733097986436145,-2.848576245086001,0.004391532932808489,0.7018415078914525
ENSG00000170234,PWWP2A,76.16129780253706,0.2690885810125591,0.09498292051932579,2.833020710895163,0.004611039836301821,0.7018415078914525
ENSG00000106799,TGFBR1,27.666937361923242,0.4093822223159678,0.1445472407975399,2.8321690546094134,0.0046233397838706695,0.7018415078914525
ENSG00000105221,AKT2,256.1841471370574,-0.2722344566495413,0.09639735178589737,-2.8240864671696135,0.004741559123409146,0.7018415078914525
ENSG00000079805,DNM2,70.8175218357649,-0.2926563754529614,0.10364242926543724,-2.823712040784408,0.004747101372576279,0.7018415078914525
ENSG00000102796,DHRS12,14.275049471238928,-0.681763934579538,0.24159208158984222,-2.821963079638463,0.004773067187170611,0.7018415078914525
ENSG00000107949,BCCIP,48.31146701294185,0.33145579166239075,0.11771462945024312,2.8157569981774784,0.0048662458546593484,0.7018415078914525
ENSG00000175938,ORAI3,24.055002118040907,0.3779298167601829,0.13427240581029765,2.8146499236345597,0.00488303949067556,0.7018415078914525
ENSG00000173889,PHC3,36.256791152466576,0.29893219309306074,0.10626930937714364,2.8129682487364973,0.0049086497804392126,0.7018415078914525
ENSG00000051128,HOMER3,12.137102057760067,-0.5954652604152795,0.21196262527145152,-2.8092936651105,0.004965033418347884,0.7018415078914525
ENSG00000131495,NDUFA2,35.16208573743741,-0.35103799160245897,0.1249703683372872,-2.808969808387132,0.0049700307261428996,0.7018415078914525
ENSG00000100288,CHKB,16.17110967502782,-0.5451570468915247,0.1943503280722274,-2.805022519380184,0.005031306445937944,0.7018415078914525
ENSG00000138767,CNOT6L,133.63777390239161,0.2508062384411652,0.08946430701078714,2.8034223571521575,0.005056340521858386,0.7018415078914525
ENSG00000134852,CLOCK,30.915233379477773,0.3930239370857502,0.1403106079331759,2.8010992388610494,0.005092885473382636,0.7018415078914525
ENSG00000173706,HEG1,13.797664297678905,-0.4995502649842318,0.178751469150346,-2.7946638277085443,0.005195370930218019,0.7018415078914525
ENSG00000149294,NCAM1,17.087745785742005,0.6465281708201441,0.23152917031724574,2.7924264140637605,0.005231436503088557,0.7018415078914525
ENSG00000130332,LSM7,20.695543950023858,-0.5185442764146918,0.18598257142923807,-2.7881337075285333,0.005301265905255635,0.7018415078914525
ENSG00000099795,NDUFB7,24.140563407565434,-0.4256195191881335,0.15306444026100843,-2.7806557712709687,0.005424922642684538,0.7079524048703322
ENSG00000133935,ERG28,8.757085127703924,-0.6860090869075784,0.24875623678821066,-2.757756331117205,0.005819956314454138,0.7432144359760695
ENSG00000134884,ARGLU1,257.8671320755075,0.213503057594504,0.07750435081041429,2.7547235137387345,0.005874175195955305,0.7432144359760695
ENSG00000160410,SHKBP1,44.34265757961456,-0.3644106872883247,0.13245907946945856,-2.7511189776337512,0.005939206768062734,0.7432144359760695
ENSG00000111652,COPS7A,14.242747261566711,-0.516891754291868,0.1882791309413604,-2.7453480994282584,0.006044674336650194,0.7461905414229665
ENSG00000160087,UBE2J2,24.88601514453993,-0.369053838956279,0.1351404705783182,-2.730890586490896,0.006316343753740594,0.7539677999100275
ENSG00000108423,TUBD1,18.50063624953228,-0.4777256195143963,0.17530234087353394,-2.725152540085221,0.006427178547064256,0.7539677999100275
ENSG00000127603,MACF1,213.80059587389908,0.27893310782321495,0.10260474066837093,2.7185206648955473,0.006557455947046242,0.7539677999100275
ENSG00000234545,FAM133B,91.56530893539636,0.23978026792674886,0.08826401445325098,2.716625449364174,0.0065951196103085944,0.7539677999100275
ENSG00000161970,RPL26,120.92503115037641,0.5054213422769394,0.18605364759547854,2.716535519775652,0.006596911607772479,0.7539677999100275
ENSG00000204252,HLA-DOA,15.066130264778549,0.6053773772308593,0.22319483986471747,2.7123269408817414,0.006681265859185842,0.7539677999100275
ENSG00000078304,PPP2R5C,118.31925333678285,0.22080470262581908,0.08149866217089984,2.7093046283729096,0.006742440179775148,0.7539677999100275
ENSG00000215472,RPL17-C18orf32,11.656157609973386,0.6541706286983217,0.24227863580705275,2.7000755824764253,0.006932372486687838,0.7539677999100275
ENSG00000166435,XRRA1,14.901251655291244,-0.7385367279447231,0.27357135979875025,-2.69961273902363,0.0069420230697967945,0.7539677999100275
ENSG00000128596,CCDC136,4.461393459947471,0.9611841992532706,0.3561512209744825,2.698809221047532,0.006958805598988648,0.7539677999100275
ENSG00000134982,APC,59.25619466051197,0.3014757172629719,0.11200957553684006,2.691517361958186,0.0071127795982856715,0.7539677999100275
ENSG00000198355,PIM3,158.2338002659563,-0.2655149394287342,0.09869633118608119,-2.6902209660472045,0.007140472163479606,0.7539677999100275
ENSG00000104946,TBC1D17,13.735921479147876,-0.5267145939726978,0.1961550184236362,-2.6851956080733643,0.007248736873519279,0.7539677999100275
ENSG00000106615,RHEB,6.286152069209537,0.726617434426459,0.27165687999389854,2.6747617599185376,0.007478237153028864,0.7539677999100275
ENSG00000168010,ATG16L2,333.3704512286499,-0.3020021881896907,0.11301781054943208,-2.672164561687382,0.007536367989927899,0.7539677999100275
ENSG00000072864,NDE1,151.69468200680348,-0.34153911950165966,0.12784279803953452,-2.6715554160199235,0.007550060490405886,0.7539677999100275
ENSG00000280987,MATR3_1,77.33969791644618,0.2757056958739499,0.10321682479983776,2.671131343253481,0.007559606049469738,0.7539677999100275
ENSG00000166750,SLFN5,140.8700277368974,0.3015092533633432,0.11301634469172998,2.667837596285365,0.007634114968831062,0.7539677999100275
ENSG00000128881,TTBK2,23.96104806800378,0.41851519070459686,0.15731028984933565,2.660443834318981,0.0078037741498758195,0.7539677999100275
ENSG00000140030,GPR65,65.10081136805759,0.3115737499555031,0.11778855458362344,2.6451954611116544,0.008164374108763037,0.7539677999100275
